Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID11725,11725,2,0.048,247.055,187.065,0,115,115,15,1,-10921639,29.000,29,26,37,21721,1.962,9.683,0.025,0.713
ID11776,11776,2,0.046,248.499,185.474,0,116,116,15,1,-10921639,29.037,29,25,36,21749,1.841,9.705,0.024,0.753
ID11827,11827,2,0.049,251.761,185.088,0,117,117,15,1,-10921639,29.017,29,24,35,21734,1.936,9.385,0.025,0.730
ID11931,11931,2,0.049,254.360,186.702,0,118,118,15,1,-10921639,29.109,29,24,36,21803,2.024,14.558,0.026,0.731
ID11880,11880,2,0.051,257.490,186.520,0,119,119,15,1,-10921639,29.143,29,26,37,21828,2.082,9.829,0.027,0.741
ID11984,11984,2,0.078,257.412,185.376,0,120,120,15,1,-10921639,30.326,29,26,43,22714,3.466,9.479,0.044,0.737
ID12037,12037,2,0.093,257.337,185.815,0,121,121,15,1,-10921639,31.020,30,26,46,23234,3.974,9.614,0.056,0.826
ID12142,12142,2,0.082,257.298,184.977,0,122,122,15,1,-10921639,30.566,29,26,43,22894,3.424,9.606,0.049,0.838
ID12089,12089,2,0.077,256.156,185.310,0,123,123,15,1,-10921639,30.358,29,25,42,22738,3.161,9.594,0.045,0.831
ID12195,12195,2,0.069,259.191,186.923,0,124,124,15,1,-10921639,30.095,29,26,42,22541,2.891,9.662,0.039,0.777
ID12247,12247,2,0.064,262.554,185.905,0,125,125,15,1,-10921639,29.725,29,26,39,22264,2.739,9.434,0.036,0.745
ID12298,12298,2,0.065,265.240,184.604,0,126,126,15,1,-10921639,29.732,29,26,40,22269,2.756,9.543,0.036,0.759
ID12350,12350,2,0.060,266.470,182.067,0,127,127,15,1,-10921639,29.348,29,26,39,21982,2.568,9.446,0.032,0.710
ID12402,12402,2,0.054,264.981,181.464,0,128,128,15,1,-10921639,29.162,28,25,36,21842,2.260,9.754,0.028,0.711
ID12458,12458,2,0.052,265.778,179.954,0,129,129,15,1,-10921639,29.016,28,26,38,21733,2.154,9.536,0.027,0.706
ID12570,12570,2,0.054,266.132,179.621,0,130,130,15,1,-10921639,29.126,29,25,39,21815,2.296,9.736,0.030,0.739
ID12515,12515,2,0.049,265.882,181.160,0,131,131,15,1,-10921639,28.857,28,26,36,21614,1.917,9.324,0.026,0.751
ID12626,12626,2,0.045,265.588,181.112,0,132,132,15,1,-10921639,28.628,28,25,35,21442,1.914,54.416,0.021,0.628
ID12681,12681,2,0.046,269.032,179.162,0,133,133,15,1,-10921639,28.644,28,26,36,21454,1.872,9.395,0.023,0.692
ID12735,12735,2,0.061,271.492,177.579,0,134,134,15,1,-10921639,29.368,29,25,39,21997,2.464,9.605,0.035,0.807
ID12790,12790,2,0.066,271.403,177.054,0,135,135,15,1,-10921639,29.458,28,26,41,22064,2.844,9.291,0.036,0.728
ID12898,12898,2,0.066,274.967,174.958,0,136,136,15,1,-10921639,29.449,28,25,39,22057,2.764,9.393,0.037,0.751
ID12843,12843,2,0.064,279.047,175.640,0,137,137,15,1,-10921639,29.350,28,26,39,21983,2.620,9.263,0.037,0.790
ID13009,13009,2,0.063,280.103,173.106,0,138,138,15,1,-10921639,29.381,28,25,38,22006,2.489,9.509,0.036,0.810
ID12954,12954,2,0.056,283.297,171.531,0,139,139,15,1,-10921639,29.156,29,25,37,21838,2.328,9.447,0.030,0.731
ID13118,13118,2,0.054,284.138,170.768,0,140,140,15,1,-10921639,28.960,28,25,37,21691,2.305,9.509,0.029,0.711
ID13063,13063,2,0.051,284.693,171.028,0,141,141,15,1,-10921639,28.983,28,26,36,21708,2.006,57.000,0.028,0.778
ID13172,13172,2,0.050,287.015,167.586,0,142,142,15,1,-10921639,28.817,28,26,37,21584,2.118,9.346,0.026,0.695
ID13226,13226,2,0.055,288.856,171.248,0,143,143,15,1,-10921639,29.163,29,26,39,21843,2.199,9.588,0.031,0.791
ID13279,13279,2,0.055,291.418,169.934,0,144,144,15,1,-10921639,29.130,28,26,38,21818,2.307,9.651,0.028,0.698
ID13331,13331,2,0.049,292.111,169.838,0,145,145,15,1,-10921639,29.037,29,26,36,21749,1.921,55.096,0.025,0.744
ID13382,13382,2,0.053,291.567,169.837,0,146,146,15,1,-10921639,29.168,29,26,38,21847,2.181,9.469,0.030,0.770
ID13434,13434,2,0.051,293.370,170.519,0,147,147,15,1,-10921639,29.123,29,25,36,21813,2.002,9.571,0.028,0.795
ID13486,13486,2,0.047,293.966,172.500,0,148,148,15,1,-10921639,28.965,28,26,36,21695,1.890,9.416,0.025,0.740
ID13536,13536,2,0.044,294.200,174.460,0,149,149,15,1,-10921639,28.951,29,25,35,21684,1.840,9.474,0.021,0.645
ID13636,13636,2,0.048,295.124,174.317,0,150,150,15,1,-10921639,29.131,29,26,36,21819,1.902,14.837,0.023,0.701
ID13587,13587,2,0.047,293.342,173.475,0,151,151,15,1,-10921639,29.119,29,26,36,21810,1.919,9.067,0.025,0.731
ID13687,13687,2,0.044,291.220,174.561,0,152,152,15,1,-10921639,29.111,29,26,36,21804,1.743,9.641,0.022,0.717
ID13736,13736,2,0.046,290.099,173.093,0,153,153,15,1,-10921639,29.176,29,25,35,21853,1.835,9.939,0.023,0.705
ID13838,13838,2,0.045,288.394,173.499,0,154,154,15,1,-10921639,29.183,29,26,37,21858,1.852,9.409,0.022,0.674
ID13787,13787,2,0.049,288.936,172.286,0,155,155,15,1,-10921639,29.306,29,26,36,21950,1.939,9.574,0.026,0.774
ID13889,13889,2,0.046,287.781,171.599,0,156,156,15,1,-10921639,29.223,29,26,36,21888,1.851,9.749,0.023,0.701
ID13940,13940,2,0.043,287.321,171.663,0,157,157,15,1,-10921639,29.191,29,26,36,21864,1.775,13.880,0.021,0.688
ID14041,14041,2,0.042,287.640,171.611,0,158,158,15,1,-10921639,29.095,29,26,34,21792,1.630,9.861,0.020,0.684
ID13990,13990,2,0.043,289.090,173.391,0,159,159,15,1,-10921639,29.092,29,25,35,21790,1.657,9.524,0.021,0.723
ID14090,14090,2,0.043,290.402,170.975,0,160,160,15,1,-10921639,29.158,29,26,36,21839,1.784,9.472,0.020,0.655
ID14140,14140,2,0.043,291.705,170.851,0,161,161,15,1,-10921639,29.124,29,26,35,21814,1.785,9.293,0.020,0.654
ID14192,14192,2,0.041,291.512,170.343,0,162,162,15,1,-10921639,29.182,29,25,37,21857,1.698,9.204,0.019,0.643
ID14348,14348,2,0.041,293.348,168.905,0,165,165,15,1,-10921639,29.370,29,26,35,21998,1.577,9.199,0.021,0.753
ID14402,14402,2,0.040,294.940,169.192,0,166,166,15,1,-10921639,29.371,29,26,34,21999,1.486,9.389,0.020,0.793
ID14456,14456,2,0.041,295.759,165.602,0,167,167,15,1,-10921639,29.526,29,26,35,22115,1.454,15.279,0.022,0.888
ID14511,14511,2,0.040,295.522,164.924,0,168,168,15,1,-10921639,29.510,29,26,35,22103,1.541,54.663,0.019,0.731
ID14618,14618,2,0.041,300.317,170.653,0,170,170,15,1,-10921639,29.523,29,26,36,22113,1.636,57.000,0.019,0.677
ID14668,14668,2,0.041,300.570,169.561,0,171,171,15,1,-10921639,29.577,29,27,35,22153,1.607,57.000,0.019,0.696
ID14773,14773,2,0.041,303.437,170.408,0,173,173,15,1,-10921639,29.517,29,26,37,22108,1.649,9.090,0.020,0.696
ID14826,14826,2,0.042,302.733,168.920,0,174,174,15,1,-10921639,29.698,29,27,35,22244,1.611,9.341,0.021,0.773
ID14879,14879,2,0.071,304.200,169.385,0,175,175,15,1,-10921639,30.782,30,26,42,23056,3.080,9.450,0.038,0.740
ID14932,14932,2,0.093,303.978,168.005,0,176,176,15,1,-10921639,31.854,30,26,49,23859,4.169,9.503,0.053,0.772
ID14987,14987,2,0.103,307.785,169.073,0,177,177,15,1,-10921639,32.196,31,27,53,24115,4.731,9.496,0.059,0.754
ID15041,15041,2,0.100,309.450,170.228,0,178,178,15,1,-10921639,32.044,31,26,50,24001,4.677,9.484,0.056,0.724
ID15094,15094,2,0.091,311.119,169.069,0,179,179,15,1,-10921639,31.729,31,27,46,23765,3.862,9.488,0.052,0.815
ID15201,15201,2,0.085,312.137,165.917,0,180,180,15,1,-10921639,31.510,30,27,45,23601,3.807,9.589,0.047,0.748
ID15148,15148,2,0.079,311.640,165.765,0,181,181,15,1,-10921639,31.298,30,27,45,23442,3.351,9.501,0.044,0.787
ID15254,15254,2,0.083,311.235,164.614,0,182,182,15,1,-10921639,31.575,30,27,45,23650,3.527,9.842,0.047,0.803
ID15308,15308,2,0.080,311.424,163.355,0,183,183,15,1,-10921639,31.437,30,27,48,23546,3.521,9.328,0.045,0.769
ID15363,15363,2,0.080,312.329,163.740,0,184,184,15,1,-10921639,31.449,30,26,44,23555,3.308,9.757,0.045,0.824
ID15416,15416,2,0.076,313.236,161.615,0,185,185,15,1,-10921639,31.294,30,27,43,23439,3.127,9.422,0.043,0.822
ID15469,15469,2,0.078,311.917,157.764,0,186,186,15,1,-10921639,31.445,31,26,43,23552,3.091,9.451,0.045,0.878
ID15523,15523,2,0.075,314.201,155.732,0,187,187,15,1,-10921639,31.230,30,26,41,23391,2.979,9.582,0.042,0.853
ID15576,15576,2,0.075,311.903,156.889,0,188,188,15,1,-10921639,31.252,30,26,43,23408,3.233,9.168,0.042,0.778
ID15630,15630,2,0.074,311.048,153.525,0,189,189,15,1,-10921639,31.151,30,26,42,23332,3.110,9.504,0.040,0.778
ID15738,15738,2,0.069,310.636,152.822,0,190,190,15,1,-10921639,30.972,30,27,41,23198,2.864,9.963,0.037,0.765
ID15684,15684,2,0.063,310.440,152.244,0,191,191,15,1,-10921639,30.734,30,26,40,23020,2.799,9.656,0.031,0.666
ID15791,15791,2,0.063,311.621,153.046,0,192,192,15,1,-10921639,30.834,30,27,40,23095,2.549,9.477,0.033,0.778
ID15845,15845,2,0.059,311.630,157.929,0,193,193,15,1,-10921639,30.665,30,27,40,22968,2.503,9.882,0.029,0.698
ID15899,15899,2,0.059,313.761,158.548,0,194,194,15,1,-10921639,30.766,30,26,38,23044,2.367,9.963,0.030,0.758
ID15954,15954,2,0.062,313.951,157.946,0,195,195,15,1,-10921639,30.873,30,27,39,23124,2.526,9.383,0.033,0.775
ID16009,16009,2,0.060,314.533,157.817,0,196,196,15,1,-10921639,30.766,30,26,40,23044,2.491,9.613,0.032,0.774
ID16063,16063,2,0.055,314.252,157.609,0,197,197,15,1,-10921639,30.619,30,27,38,22934,2.171,9.559,0.029,0.794
ID16170,16170,2,0.051,315.608,156.125,0,198,198,15,1,-10921639,30.438,30,26,38,22798,2.180,9.761,0.025,0.668
ID16118,16118,2,0.051,315.044,155.221,0,199,199,15,1,-10921639,30.513,30,27,38,22854,2.024,9.535,0.026,0.751
ID16222,16222,2,0.051,313.082,155.721,0,200,200,15,1,-10921639,30.522,30,27,39,22861,2.170,9.415,0.025,0.688
ID16275,16275,2,0.051,314.257,155.024,0,201,201,15,1,-10921639,30.563,30,27,38,22892,2.074,9.479,0.026,0.745
ID16327,16327,2,0.050,312.971,156.447,0,202,202,15,1,-10921639,30.497,30,27,38,22842,2.043,9.457,0.023,0.663
ID16376,16376,2,0.048,316.262,155.880,0,203,203,15,1,-10921639,30.410,30,26,38,22777,2.032,57.000,0.022,0.638
ID16427,16427,2,0.046,316.659,156.390,0,204,204,15,1,-10921639,30.350,30,27,38,22732,1.997,8.891,0.019,0.572
ID16478,16478,2,0.044,317.566,153.289,0,205,205,15,1,-10921639,30.481,30,28,38,22830,1.753,9.252,0.021,0.721
ID16578,16578,2,0.060,317.350,151.872,0,206,206,15,1,-10921639,31.023,30,27,40,23236,2.561,9.341,0.031,0.728
ID16526,16526,2,0.070,318.586,150.877,0,207,207,15,1,-10921639,31.485,30,27,45,23582,3.020,9.377,0.037,0.740
ID16628,16628,2,0.076,318.924,152.449,0,208,208,15,1,-10921639,31.641,31,27,47,23699,3.358,9.252,0.039,0.714
ID16678,16678,2,0.073,319.302,153.457,0,209,209,15,1,-10921639,31.531,30,27,45,23617,3.396,9.522,0.036,0.650
ID16779,16779,2,0.071,318.123,153.618,0,210,210,15,1,-10921639,31.393,30,28,45,23513,3.250,9.666,0.037,0.687
ID16729,16729,2,0.067,320.990,154.294,0,211,211,15,1,-10921639,31.274,30,27,42,23424,2.902,9.422,0.035,0.733
ID16829,16829,2,0.058,321.553,152.821,0,212,212,15,1,-10921639,30.825,30,27,40,23088,2.381,9.907,0.030,0.752
ID16878,16878,2,0.052,323.832,151.222,0,213,213,15,1,-10921639,30.633,30,27,38,22944,2.067,9.391,0.026,0.746
ID16928,16928,2,0.050,324.002,154.231,0,214,214,15,1,-10921639,30.555,30,27,40,22886,1.978,9.503,0.025,0.764
ID4629,4629,3,0.048,1657.643,100.967,0,0,0,15,1,-10921639,44.971,45,41,48,33683,1.366,26.833,0.018,1.143
ID4695,4695,3,0.043,1652.604,103.642,0,1,1,15,1,-10921639,44.562,45,40,48,33377,1.330,44.654,0.015,0.988
ID4758,4758,3,0.044,1651.825,102.324,0,2,2,15,1,-10921639,44.661,45,41,48,33451,1.355,32.650,0.016,1.014
ID4820,4820,3,0.047,1652.172,104.038,0,3,3,15,1,-10921639,44.610,45,41,48,33413,1.273,20.392,0.017,1.142
ID4883,4883,3,0.048,1654.167,105.109,0,4,4,15,1,-10921639,44.893,45,41,49,33625,1.461,20.676,0.017,1.047
ID4947,4947,3,0.047,1655.577,108.069,0,5,5,15,1,-10921639,44.991,45,41,49,33698,1.584,27.516,0.017,0.928
ID5079,5079,3,0.069,1657.219,109.285,0,6,6,15,1,-10921639,47.292,48,40,52,35422,2.004,26.941,0.030,1.357
ID5015,5015,3,0.078,1651.140,110.738,0,7,7,15,1,-10921639,48.096,49,42,53,36024,2.123,26.960,0.035,1.522
ID5147,5147,3,0.082,1657.220,113.811,0,8,8,15,1,-10921639,48.513,49,42,52,36336,2.245,57.000,0.036,1.499
ID5212,5212,3,0.073,1657.498,114.858,0,9,9,15,1,-10921639,47.765,48,42,53,35776,2.187,26.954,0.031,1.326
ID5274,5274,3,0.069,1649.343,116.421,0,10,10,15,1,-10921639,47.076,48,40,51,35260,2.035,27.013,0.030,1.330
ID5338,5338,3,0.069,1646.956,118.061,0,11,11,15,1,-10921639,46.993,47,41,52,35198,2.012,26.976,0.030,1.344
ID5403,5403,3,0.069,1649.525,120.939,0,12,12,15,1,-10921639,47.029,47,41,51,35225,1.798,27.302,0.031,1.571
ID5532,5532,3,0.070,1650.123,124.509,0,13,13,15,1,-10921639,47.146,47,42,51,35312,1.755,27.720,0.033,1.693
ID5598,5598,3,0.064,1650.491,127.755,0,14,14,15,1,-10921639,46.569,47,43,50,34880,1.527,28.169,0.028,1.666
ID5466,5466,3,0.062,1651.019,130.316,0,15,15,15,1,-10921639,46.275,46,41,50,34660,1.733,26.878,0.027,1.382
ID5661,5661,3,0.061,1644.536,130.817,0,16,16,15,1,-10921639,45.912,46,41,50,34388,1.557,51.756,0.027,1.527
ID5725,5725,3,0.058,1641.543,132.353,0,17,17,15,1,-10921639,45.561,46,42,50,34125,1.563,44.662,0.024,1.386
ID5796,5796,3,0.062,1643.822,135.962,0,18,18,15,1,-10921639,45.951,46,41,51,34417,1.698,27.062,0.026,1.379
ID5864,5864,3,0.062,1643.532,138.918,0,19,19,15,1,-10921639,46.156,46,42,51,34571,1.633,51.767,0.027,1.496
ID5930,5930,3,0.065,1636.156,139.693,0,20,20,15,1,-10921639,46.279,46,42,50,34663,1.559,26.907,0.028,1.621
ID5996,5996,3,0.071,1639.826,142.158,0,21,21,15,1,-10921639,46.876,47,40,52,35110,1.959,57.000,0.032,1.479
ID6062,6062,3,0.073,1643.009,146.664,0,22,22,15,1,-10921639,46.935,47,42,51,35154,1.978,49.611,0.033,1.523
ID6130,6130,3,0.072,1633.052,148.363,0,23,23,15,1,-10921639,46.788,47,41,52,35044,1.878,26.542,0.032,1.551
ID6194,6194,3,0.072,1633.971,150.850,0,24,24,15,1,-10921639,46.980,47,41,50,35188,1.840,27.112,0.033,1.609
ID6323,6323,3,0.075,1635.133,154.535,0,25,25,15,1,-10921639,47.234,47,43,51,35378,1.979,50.481,0.033,1.533
ID6259,6259,3,0.075,1631.325,156.791,0,26,26,15,1,-10921639,47.113,47,41,52,35288,1.967,27.409,0.034,1.584
ID6390,6390,3,0.069,1632.540,160.736,0,27,27,15,1,-10921639,46.566,47,42,50,34878,1.772,27.243,0.031,1.582
ID6453,6453,3,0.071,1625.934,161.301,0,28,28,15,1,-10921639,46.438,47,41,51,34782,1.958,27.054,0.031,1.423
ID6518,6518,3,0.065,1627.921,164.147,0,29,29,15,1,-10921639,45.955,46,41,50,34420,1.815,20.619,0.028,1.391
ID6580,6580,3,0.068,1624.487,165.617,0,30,30,15,1,-10921639,46.097,46,41,50,34527,1.741,57.000,0.030,1.541
ID6645,6645,3,0.065,1620.321,167.932,0,31,31,15,1,-10921639,45.956,46,41,50,34421,1.796,21.067,0.029,1.439
ID6709,6709,3,0.072,1623.337,171.454,0,32,32,15,1,-10921639,46.304,47,41,52,34682,1.989,27.468,0.032,1.443
ID6773,6773,3,0.080,1625.489,172.421,0,33,33,15,1,-10921639,47.013,47,40,52,35213,2.219,57.000,0.036,1.466
ID6839,6839,3,0.077,1620.181,174.401,0,34,34,15,1,-10921639,46.907,47,41,51,35133,2.030,27.397,0.036,1.585
ID6903,6903,3,0.072,1619.737,176.173,0,35,35,15,1,-10921639,46.323,46,40,51,34696,1.981,57.000,0.032,1.460
ID6967,6967,3,0.070,1620.781,177.133,0,36,36,15,1,-10921639,46.092,46,40,50,34523,2.087,20.247,0.030,1.294
ID7029,7029,3,0.068,1618.164,179.155,0,37,37,15,1,-10921639,45.972,46,41,50,34433,1.913,20.666,0.030,1.400
ID7160,7160,3,0.064,1618.838,182.029,0,38,38,15,1,-10921639,45.722,46,41,50,34246,1.860,39.039,0.028,1.326
ID7094,7094,3,0.064,1618.427,185.987,0,39,39,15,1,-10921639,45.625,46,41,50,34173,1.829,27.036,0.027,1.322
ID7223,7223,3,0.061,1621.959,189.589,0,40,40,15,1,-10921639,45.606,46,41,51,34159,1.619,50.589,0.026,1.427
ID7288,7288,3,0.064,1615.798,188.461,0,41,41,15,1,-10921639,45.555,46,40,52,34121,1.829,20.981,0.027,1.310
ID7415,7415,3,0.066,1614.869,188.429,0,42,42,15,1,-10921639,45.567,46,41,50,34130,1.772,20.946,0.029,1.441
ID7352,7352,3,0.065,1613.843,190.592,0,43,43,15,1,-10921639,45.533,46,41,49,34104,1.711,51.400,0.028,1.446
ID7478,7478,3,0.059,1614.134,192.373,0,44,44,15,1,-10921639,45.143,45,41,49,33812,1.624,57.000,0.025,1.365
ID7543,7543,3,0.059,1610.930,194.410,0,45,45,15,1,-10921639,45.199,45,41,49,33854,1.566,26.817,0.026,1.456
ID7669,7669,3,0.057,1606.666,194.347,0,46,46,15,1,-10921639,44.987,45,40,49,33695,1.650,50.665,0.024,1.302
ID7604,7604,3,0.059,1608.255,196.910,0,47,47,15,1,-10921639,45.151,45,39,49,33818,1.511,27.096,0.025,1.465
ID7735,7735,3,0.061,1607.253,200.061,0,48,48,15,1,-10921639,45.155,45,42,50,33821,1.599,34.049,0.025,1.387
ID7801,7801,3,0.062,1607.813,201.826,0,49,49,15,1,-10921639,45.385,45,41,50,33993,1.700,27.489,0.027,1.395
ID7868,7868,3,0.071,1610.228,204.407,0,50,50,15,1,-10921639,46.056,46,40,51,34496,1.831,27.569,0.032,1.542
ID7933,7933,3,0.089,1607.894,204.879,0,51,51,15,1,-10921639,47.991,48,43,53,35945,2.269,27.379,0.042,1.721
ID7999,7999,3,0.105,1606.794,207.586,0,52,52,15,1,-10921639,49.095,49,42,55,36772,2.535,27.052,0.051,1.885
ID8066,8066,3,0.104,1605.686,210.606,0,53,53,15,1,-10921639,49.117,49,42,55,36789,2.571,26.728,0.051,1.851
ID8205,8205,3,0.094,1603.844,212.519,0,54,54,15,1,-10921639,48.447,49,43,53,36287,2.218,27.836,0.046,1.911
ID8137,8137,3,0.093,1600.720,213.552,0,55,55,15,1,-10921639,48.168,48,42,54,36078,2.299,27.233,0.046,1.845
ID8275,8275,3,0.089,1599.144,215.933,0,56,56,15,1,-10921639,47.648,48,42,52,35688,2.246,27.308,0.043,1.748
ID8345,8345,3,0.090,1596.779,218.956,0,57,57,15,1,-10921639,47.364,48,41,53,35476,2.342,20.731,0.042,1.639
ID8481,8481,3,0.087,1597.224,222.674,0,58,58,15,1,-10921639,47.247,47,40,52,35388,2.094,20.827,0.042,1.804
ID8412,8412,3,0.093,1594.284,225.791,0,59,59,15,1,-10921639,47.501,48,42,53,35578,2.327,27.182,0.044,1.716
ID8550,8550,3,0.101,1593.702,225.752,0,60,60,15,1,-10921639,48.352,49,41,53,36216,2.583,26.755,0.049,1.743
ID8623,8623,3,0.110,1592.946,228.466,0,61,61,15,1,-10921639,49.048,50,41,56,36737,2.820,20.621,0.055,1.806
ID8692,8692,3,0.108,1590.582,230.615,0,62,62,15,1,-10921639,48.888,49,42,54,36617,2.653,27.054,0.053,1.853
ID8764,8764,3,0.109,1586.357,233.745,0,63,63,15,1,-10921639,49.061,49,42,54,36747,2.634,27.899,0.055,1.933
ID8835,8835,3,0.112,1586.028,236.431,0,64,64,15,1,-10921639,49.061,49,41,57,36747,2.994,27.041,0.055,1.694
ID8906,8906,3,0.111,1583.552,238.830,0,65,65,15,1,-10921639,48.889,49,42,54,36618,2.723,27.308,0.054,1.843
ID9049,9049,3,0.113,1583.744,240.826,0,66,66,15,1,-10921639,49.059,49,41,54,36745,2.749,27.134,0.056,1.888
ID8979,8979,3,0.112,1581.921,242.521,0,67,67,15,1,-10921639,49.032,49,42,54,36725,2.897,20.631,0.054,1.734
ID9124,9124,3,0.111,1581.856,244.231,0,68,68,15,1,-10921639,49.015,49,42,55,36712,2.773,27.151,0.054,1.827
ID9198,9198,3,0.118,1581.813,245.982,0,69,69,15,1,-10921639,49.648,50,42,56,37186,3.043,26.890,0.056,1.741
ID9342,9342,3,0.143,1581.426,248.097,0,70,70,15,1,-10921639,51.876,52,43,61,38855,3.723,27.116,0.069,1.789
ID9271,9271,3,0.170,1578.766,250.644,0,71,71,15,1,-10921639,54.279,54,43,64,40655,4.466,27.091,0.082,1.850
ID9415,9415,3,0.175,1577.162,252.226,0,72,72,15,1,-10921639,54.405,55,43,64,40749,4.723,20.763,0.084,1.794
ID9488,9488,3,0.169,1577.570,256.241,0,73,73,15,1,-10921639,54.413,55,42,64,40755,4.554,27.060,0.080,1.769
ID9564,9564,3,0.156,1575.646,256.675,0,74,74,15,1,-10921639,54.427,55,45,64,40766,4.093,27.145,0.072,1.780
ID9636,9636,3,0.148,1575.203,255.622,0,75,75,15,1,-10921639,52.923,53,42,62,39639,3.723,27.074,0.071,1.878
ID9710,9710,3,0.144,1574.340,255.886,0,76,76,15,1,-10921639,52.613,53,43,61,39407,3.695,26.866,0.069,1.843
ID9783,9783,3,0.136,1572.448,256.256,0,77,77,15,1,-10921639,51.367,52,43,58,38474,3.417,20.698,0.066,1.860
ID9926,9926,3,0.127,1571.476,256.335,0,78,78,15,1,-10921639,50.423,50,42,57,37767,3.111,27.260,0.062,1.903
ID9853,9853,3,0.134,1571.618,252.254,0,79,79,15,1,-10921639,50.981,51,43,58,38185,3.040,27.355,0.066,2.086
ID4630,4630,4,0.061,1685.681,109.103,0,0,0,15,1,-10921639,45.437,46,40,49,34032,1.610,52.945,0.026,1.436
ID4696,4696,4,0.063,1685.800,110.026,0,1,1,15,1,-10921639,45.391,45,41,49,33998,1.716,20.663,0.027,1.405
ID4759,4759,4,0.070,1686.236,112.622,0,2,2,15,1,-10921639,45.806,46,42,50,34309,1.831,20.257,0.030,1.469
ID4821,4821,4,0.071,1686.947,111.546,0,3,3,15,1,-10921639,45.670,46,41,52,34207,2.014,26.550,0.031,1.369
ID4884,4884,4,0.070,1685.573,114.182,0,4,4,15,1,-10921639,45.617,46,41,50,34167,1.974,19.843,0.029,1.296
ID4948,4948,4,0.065,1683.922,114.137,0,5,5,15,1,-10921639,45.686,46,40,51,34219,1.961,26.573,0.029,1.296
ID5080,5080,4,0.077,1679.888,117.947,0,6,6,15,1,-10921639,47.698,48,42,52,35726,1.872,27.748,0.037,1.796
ID5016,5016,4,0.080,1677.709,120.953,0,7,7,15,1,-10921639,48.284,49,42,52,36165,2.009,27.359,0.038,1.749
ID5149,5149,4,0.084,1676.288,121.644,0,8,8,15,1,-10921639,48.694,49,39,53,36472,2.189,27.268,0.041,1.748
ID5213,5213,4,0.076,1675.224,122.037,0,9,9,15,1,-10921639,48.085,48,41,53,36016,1.811,28.087,0.037,1.898
ID5275,5275,4,0.086,1681.677,119.691,0,10,10,15,1,-10921639,47.498,48,41,55,35576,2.902,20.261,0.039,1.224
ID5339,5339,4,0.093,1685.634,118.285,0,11,11,15,1,-10921639,46.503,46,40,57,34831,3.718,9.634,0.033,0.805
ID5402,5402,4,0.087,1689.264,118.015,0,12,12,15,1,-10921639,45.517,45,39,57,34092,3.673,9.752,0.027,0.657
ID5531,5531,4,0.081,1689.458,117.139,0,13,13,15,1,-10921639,45.159,44,39,55,33824,3.333,10.207,0.026,0.676
ID5597,5597,4,0.079,1689.325,116.737,0,14,14,15,1,-10921639,44.808,44,39,54,33561,3.023,9.750,0.026,0.765
ID5465,5465,4,0.075,1689.961,116.766,0,15,15,15,1,-10921639,44.314,44,39,54,33191,2.940,9.740,0.025,0.741
ID5660,5660,4,0.077,1690.172,116.868,0,16,16,15,1,-10921639,44.315,44,39,52,33192,2.639,15.277,0.029,0.939
ID5724,5724,4,0.070,1690.052,116.301,0,17,17,15,1,-10921639,43.924,43,39,52,32899,2.565,9.786,0.024,0.806
ID5795,5795,4,0.070,1689.462,117.348,0,18,18,15,1,-10921639,43.841,43,39,51,32837,2.472,14.748,0.025,0.879
ID5863,5863,4,0.069,1689.918,117.241,0,19,19,15,1,-10921639,43.708,43,39,51,32737,2.427,9.657,0.025,0.885
ID5929,5929,4,0.066,1689.733,116.972,0,20,20,15,1,-10921639,43.458,43,39,51,32550,2.372,14.379,0.022,0.798
ID5995,5995,4,0.063,1689.626,116.660,0,21,21,15,1,-10921639,43.410,43,40,51,32514,2.194,10.113,0.021,0.831
ID6061,6061,4,0.061,1689.706,116.584,0,22,22,15,1,-10921639,43.132,43,39,51,32306,2.169,9.950,0.020,0.777
ID6129,6129,4,0.061,1689.758,118.672,0,23,23,15,1,-10921639,43.183,43,40,50,32344,2.060,14.346,0.020,0.842
ID6193,6193,4,0.063,1690.559,117.177,0,24,24,15,1,-10921639,43.298,43,40,53,32430,2.252,9.230,0.022,0.819
ID6322,6322,4,0.056,1689.659,117.651,0,25,25,15,1,-10921639,42.989,43,40,50,32199,1.983,9.662,0.017,0.745
ID6258,6258,4,0.061,1689.055,117.280,0,26,26,15,1,-10921639,43.017,43,40,51,32220,2.123,9.750,0.021,0.816
ID6389,6389,4,0.057,1688.986,117.618,0,27,27,15,1,-10921639,42.796,42,39,50,32054,1.994,9.591,0.018,0.762
ID6452,6452,4,0.060,1688.942,118.530,0,28,28,15,1,-10921639,42.869,43,39,48,32109,1.948,15.012,0.021,0.921
ID6517,6517,4,0.071,1688.308,119.131,0,29,29,15,1,-10921639,43.319,43,39,51,32446,2.406,9.810,0.027,0.949
ID6579,6579,4,0.069,1687.867,118.858,0,30,30,15,1,-10921639,43.190,43,39,50,32349,2.281,14.394,0.025,0.931
